created_at,name,act_name,symbol,qty,cex,status,up_status,path,level,earn,cost,buy_px,benefit,sell_px,profit,order_id,client_order_id,fx_order_id,fx_client_order_id,open_at,close_at
2024-09-05 14:04:44.419,bitgetAPU,bitget,APUUSDT,152594.1,bitget,filled,0,sell->buy,1,1.2,27.45167859,0.0001799,28.65717198,0.0001878,1.21,1215468889824763911,9f6990cd-1052-4f71-9d6a-6c083b518aa4,1215472134769025033,c6a66d4d-99da-4927-a1af-b9c4738c3752,2024-09-05 14:17:10.367,2024-09-05 14:36:14.107
2024-09-06 01:59:38.038,bitgetAPU,bitget,APUUSDT,159193.42,bitget,filled,0,buy->sell,1,1.2,28.766250994,0.0001807,29.960201644,0.0001882,1.19,1215648795133157390,56a87343-f7b1-460c-bf38-4773e047ff87,1215655337102352390,d81ca2c7-f366-4bb7-bbc8-51988a03ae7f,2024-09-06 02:24:50.694,2024-09-06 20:27:04.017
2024-09-06 21:58:38.543,bitgetAPU,bitget,APUUSDT,163800.16,bitget,filled,0,buy->sell,1,1.2,28.779688112,0.0001757,29.97542928,0.000183,1.2,1215950534201778187,e29bc186-1ee5-4612-9928-c381f8474ddc,1215955063479672846,63e6f27f-267c-4a9f-9ab1-97a41291fdec,2024-09-06 22:15:46.558,2024-09-09 16:01:58.031
2024-09-08 20:09:37.779,bitgetAPU,bitget,APUUSDT,164835.16,bitget,filled,0,buy->sell,1,1.2,28.747251904,0.0001744,29.950548572,0.0001817,1.2,1216647875594493981,cf17bf8b-2e4c-4a67-b2f3-401dfe1e5e32,1216652656975224834,83506032-b1b2-44b9-9d84-c6d96ee106ea,2024-09-08 20:27:53.947,2024-09-09 16:01:56.774
2024-09-11 11:44:38.074,bitgetAPU,bitget,APUUSDT,153217.57,bitget,filled,0,buy->sell,1,1.2,28.774259646,0.0001878,29.969356692,0.0001956,1.2,1217607952946110464,d5b6aa83-c42d-4987-93c2-a22111631a72,1217613488395591691,779f6fc2-8624-4264-8d92-19bdf52e9721,2024-09-11 12:06:07.447,2024-09-11 17:18:26.295
2024-09-11 19:06:44.361,bitgetAPU,bitget,APUUSDT,150262.96,bitget,filled,0,buy->sell,1,1.2,28.745304248,0.0001913,29.947407928,0.0001993,1.2,1217719214673698819,8e8f6021-2a39-4f84-8c55-8b4916a73f79,1217723726612340736,8b1e2693-c490-4a6d-a784-293f1cc3fef6,2024-09-11 19:24:16.787,2024-09-12 04:55:13.879
2024-09-11 21:32:38.292,bitgetAPU,bitget,APUUSDT,154479.92,bitget,filled,0,buy->sell,1,1.2,28.779609096,0.0001863,29.984552472,0.0001941,1.2,1217755932466552833,1c551e43-b821-4bfa-9a40-a3050ab72e97,1217761466779377687,6e8353c5-e4ae-4a28-809e-ffa25b487ffd,2024-09-11 21:53:50.537,2024-09-12 04:55:13.453
2024-09-12 04:42:37.721,bitgetAPU,bitget,APUUSDT,156453.72,bitget,filled,0,sell->buy,1,1.2,30.03911424,0.000192,31.243807884,0.0001997,1.2,1217864142422745088,435cd048-66f5-4b04-ab6b-3e0054d437e5,1217867414323798059,760566cc-022c-40e3-b911-d6609b4ca137,2024-09-12 04:55:13.879,2024-09-12 06:04:12.682
2024-09-15 10:34:37.977,bitgetAPU,bitget,APUUSDT,142382.53,bitget,filled,0,buy->sell,1,1.2,28.718556301,0.0002017,29.914569553,0.0002101,1.2,1219039892244996109,8bfb0f81-edae-41a0-8780-99e5ec4fd773,1219042157190127624,ba7f535c-a829-4cd6-a7f9-4e55ccad3d45,2024-09-15 10:42:55.146,2024-09-15 22:40:49.337
2024-09-16 17:44:37.820,bitgetAPU,bitget,APUUSDT,160814.79,bitget,filled,0,buy->sell,1,1.2,28.753684452,0.0001788,29.959795377,0.0001863,1.21,1219510487604731905,ad28b4d1-024b-41aa-abf2-d84211a5b49b,1219511745765908491,5ebc2aa9-c84b-4e9b-ac45-70d59c937c49,2024-09-16 17:49:31.187,2024-09-16 20:08:02.333
2024-09-16 22:02:14.864,bitgetSLERF,bitget,SLERFUSDT,198.68,bitget,filled,0,buy->sell,1,1.2,28.748996,0.1447,29.941076,0.1507,1.19,1219575320907816960,56b634e3-be6c-48d0-87cc-5833636bbd32,1219583126402703360,e76ffb1c-8fa9-4ca6-92ef-76780b969b0c,2024-09-16 22:33:14.160,2024-09-17 02:03:57.516
2024-09-17 00:42:25.950,bitgetMEW,bitget,MEWUSDT,7300.16,bitget,filled,0,buy->sell,1,1.2,28.7626304,0.00394,29.95985664,0.004104,1.2,1219615632669745160,a516249c-8d25-4ff6-9c38-b9956404f04d,1219616387321503746,d6b2c591-dc67-42ac-a935-2c35edfe289a,2024-09-17 00:45:17.027,2024-09-17 00:46:19.928
2024-09-17 15:23:38.045,bitgetAPU,bitget,APUUSDT,130804.45,bitget,filled,0,sell->buy,1,1.2,30.019621275,0.0002295,31.223022215,0.0002387,1.2,1219837391520079873,afd5c4ff-431d-4e6d-ab21-89f3254e3824,1219842178374377484,0841e631-ed84-4c25-88f4-efcbb583f577,2024-09-17 15:41:39.573,2024-09-17 20:05:36.748
2024-09-18 00:06:13.907,bitgetSLERF,bitget,SLERFUSDT,197.56,bitget,filled,0,buy->sell,1,1.2,28.74498,0.1455,29.950096,0.1516,1.21,1219968910658052109,8d1b0f0b-ac3b-4117-a97f-e7c30c201336,1219976208956727311,a601c86d-4283-475e-a993-a0c0238f4d47,2024-09-18 00:34:26.558,2024-09-18 10:55:03.474
2024-09-18 08:27:37.454,bitgetAPU,bitget,APUUSDT,117647.06,bitget,filled,0,buy->sell,1,1.2,28.729412052,0.0002442,29.929412064,0.0002544,1.2,1220095093257216007,1cb43189-d934-4905-9830-1fa4a9155624,1220096354266324995,de63901e-28bd-4476-9a32-35c8815af6a8,2024-09-18 08:31:52.174,2024-09-18 09:09:55.832
2024-09-19 12:15:37.870,bitgetAPU,bitget,APUUSDT,97103.09,bitget,filled,0,buy->sell,1,1.2,28.771645567,0.0002963,29.975723883,0.0003087,1.2,1220514860715679745,cbcef441-436d-4151-a1c0-b615e4c03788,1220521653202264066,17aaf232-61c7-4485-8023-cacf5ba0b515,2024-09-19 12:41:41.769,2024-09-19 15:28:14.565
2024-09-19 14:54:28.873,bitgetMEW,bitget,MEWUSDT,5351.89,bitget,filled,0,buy->sell,1,1.2,28.72359363,0.005367,29.92241699,0.005591,1.2,1220554850262786077,a4b4cc46-e3be-4d94-b76d-8a6a319f1255,1220556340742266887,c5531b2b-f498-4110-9138-c17be4294f2e,2024-09-19 15:00:01.328,2024-09-19 16:32:39.018
